ResponseID,ResponseSet,Name,ExternalDataReference,Country,Status,StartDate,EndDate,Finished,Eff,Consent,Instruct1,ArticleIns,ArtInstruc,Neutral,HighEff,LowEff,ReadTime_1,ReadTime_2,ReadTime_3,ReadTime_4,MCIntro,Scary,Disgusting,Severe,Threaten,Effective,GWInstruct,GW01Trend,GW02HumDri,GW03Smoke,GW05Percen,GW06Solar,GW07Little,GW08Direct,GW09Threat,IntentionI,In01Bulbs,In02Winter,In03Summer,In04Washin,In05Dryer,In06Recycl,In07Paper,In08Water,In09Bags,In10Drive,In11Vote,In12Write,MoralIntro,M01Suffer,M02Rights,M03Proud,M04Guilty,M05Virtuou,M06Negativ,M07Positiv,M08Punish,M09Reward,M10Wrong,M11Right,PolicyIntr,Policies_Plastic,Policies_Reuse,Policies_Cup,Policies_Commute,Policies_Hybrid,Policies_MPG,Policies_Carpool,Disposable,Reusable,Drinks,Commuter,Hybrid,MPG,Carpool,DemoInstru,Gender,age,LibCon,Suspicion,Purpose,Thoughts,BebriefInt,Debriefing,GW06Solar_r,GW07Little_r,negEmoAvg,beliefAvg,intentionAvg,moralAvg,policyCount,filter_$,MatchSequence,ZintentionAvg,ZmoralAvg
R_5t31ZBzDJSxVJdP,Live,Anonymous,,United States,0,6/16/15 10:22,6/16/15 10:32,1,-0.5,4,1,1,1,1,,1,31.832,32.898,47.661,2,1,7,7,6,7,2,1,7,6,7,7,1,1,7,7,1,3,7,7,7,2,7,4,7,7,7,5,1,1,7,1,6,4,4,4,5,5,6,6,5,1,1,1,1,1,1,1,1,1,3,3,4,2,1,2,1,1,19,2,1,"\To see""", upon being presented with facts about global warming," how people react. I assume the it also was to see how people in various political and socio-economic levels feel about global warming.\""	\""Since the survey was posted on Mturk""",7,7,6.75,6.875,5.333333333,4.818181818,7,1,0,0.540839508,0.180233435,
R_etX05Yhtl0A03lP,Live,Anonymous,,United States,0,6/16/15 9:57,6/16/15 10:04,1,-0.5,4,1,1,1,1,,1,47.772,49.08,58.77,2,1,7,7,7,6,1,1,7,7,7,7,2,1,6,7,1,6,5,5,4,6,7,7,7,7,7,6,1,1,7,7,7,7,5,6,5,6,7,5,7,1,1,1,1,2,1,1,2,1,1,2,,8,8,,1,2,22,3,1,To determine the demographics of people that feel strongly for climate change action and those who feel strongly against climate change action., ,1,1,6,7,6.75,6.75,5.666666667,6.272727273,5,1,0,0.812008426,1.290929942
R_dh94fld2FjMudtH,Live,Anonymous,,United States,0,6/16/15 10:59,6/16/15 11:05,1,-0.5,4,1,1,1,1,,1,4.111,23.778,51.851,3,1,6,7,6,6,4,1,4,6,4,4,5,2,4,5,1,3,4,4,4,5,5,4,5,4,4,4,4,1,5,4,6,5,1,4,4,4,5,4,6,1,2,1,1,2,1,2,1,,2,2,,6,,8,1,2,23,4,1,Opinions and views on climate change., ,1,1,3,6,6.25,4.5,4.166666667,4.363636364,4,1,0,-0.408251703,-0.166859223
R_0CcrlVINLaH6KBD,Live,Anonymous,,United States,0,6/22/15 8:59,6/22/15 9:05,1,0.5,4,1,1,1,1,1,,24.768,43.341,53.615,2,1,5,5,5,3,5,1,5,5,5,5,4,3,3,5,1,6,3,6,6,1,6,3,6,6,3,2,1,1,5,5,5,5,3,5,5,3,5,5,4,1,2,2,2,2,2,2,2,,,,,,,,1,2,35,4,1,Environment,No,1,1,4,5,4.5,4.625,4.083333333,4.545454545,0,1,0,-0.476043933,-0.02802216
R_3yhpstAWm6ZP7Gl,Live,Anonymous,,United States,0,6/22/15 10:28,6/22/15 10:38,1,0.5,4,1,1,1,1,1,,0,0,66.396,0,1,5,5,6,6,4,1,7,7,7,7,2,1,6,7,1,7,7,7,7,7,7,6,7,7,7,7,1,1,7,7,7,6,3,4,4,3,6,5,6,1,2,1,1,2,1,1,1,,10,2,,10,4,1,1,1,39,4,1,How much people are willing to do or give up to help decrease climate change.,no comments,1,1,6,7,5.5,6.75,6.416666667,5.272727273,5,1,0,1.42213849,0.527326094
R_0uDWFwp5rip6zyJ,Live,Anonymous,,United States,0,6/22/15 9:04,6/22/15 9:10,1,0.5,4,1,1,1,1,1,,0,0,77.474,0,1,6,6,7,6,5,1,6,6,6,5,3,2,6,6,1,5,7,6,6,5,6,5,7,7,3,7,5,1,5,5,5,5,2,6,5,5,5,5,5,1,1,1,1,2,1,2,1,5,1,2,,3,,2,1,2,32,2,1,the environment and global warming and people's opinions on the matter,interesting. thank you,1,1,5,6,6.25,5.75,5.75,4.818181818,5,1,0,0.879800655,0.180233435
R_eyOkDwnRBWiP457,Live,Anonymous,,United States,0,6/16/15 10:36,6/16/15 10:43,1,0.5,4,1,1,1,1,1,,0,0,67.276,0,1,5,5,7,6,6,1,7,6,6,6,3,1,6,6,1,7,7,7,7,2,7,7,7,7,7,6,4,1,6,6,6,4,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,3,6,5,,10,6,6,1,2,29,4,1,I have no idea maybe how giving/not giving people are when they agree that climate change is caused by human behavior?,no,1,1,5,7,5.75,6.125,6.25,4.545454545,6,1,0,1.286554031,-0.02802216
R_0ufCvVL8npoyY5v,Live,Anonymous,,United States,0,6/16/15 10:39,6/16/15 10:50,1,-0.5,4,1,1,1,1,,1,0,0,73.879,0,1,5,5,5,4,2,1,5,5,5,5,4,4,4,5,1,6,6,1,6,6,6,1,1,1,1,4,1,1,5,5,4,6,2,1,3,3,5,5,6,1,2,1,1,2,1,2,2,,2,1,,10,,,1,1,62,5,1,TO SEE IF WE THINK HUMANS ARE THE CAUSE OF WARMING AND ARE WE WILLING TO REDUCE THE REASON FOR IT,THIS HAS HAPPENED BEFORE WITH HOT AND COLD SO IT ISN'T ALL HUMAN FAULT,1,1,4,4,4.75,4.625,3.333333333,4.090909091,3,1,0,-1.086173997,-0.375114818
R_01DvwLkvIOQMzUV,Live,Anonymous,,United States,0,6/22/15 10:15,6/22/15 10:24,1,0.5,4,1,1,1,1,1,,0,0,318.937,0,1,4,6,5,5,5,1,5,6,3,5,3,5,3,5,1,6,4,3,5,3,5,3,5,4,4,5,5,1,6,3,5,5,5,6,5,6,6,3,3,1,2,1,2,2,2,1,1,,4,,,,5,7,1,2,27,5,1,to understand how  person is and there thougts, ,1,1,5,3,5,4.375,4.333333333,4.818181818,3,1,0,-0.272667245,0.180233435
R_a47uWaRbhJRKTit,Live,Anonymous,,United States,0,6/22/15 9:27,6/22/15 9:37,1,-0.5,4,1,1,1,1,,1,0,0,91.759,0,1,4,5,3,3,2,1,6,5,6,5,4,3,6,4,1,6,5,5,6,2,5,5,5,4,2,3,2,1,5,3,3,5,2,3,2,2,3,2,2,1,1,1,1,2,1,2,2,6,5,5,,4,,,1,1,39,4,1,THE STUDY INTENDS TO DISCOVER ATTITUDES ABOUT GLOBAL WARMING AND SPECIFIC POLICIES TO COMBAT IT,NA,1,1,4,5,3.75,5.125,4.166666667,2.909090909,4,1,0,-0.408251703,-1.277555729
R_9sE8UTWFjDfsF5b,Live,Anonymous,,United States,0,6/16/15 9:48,6/16/15 9:54,1,0.5,4,1,1,1,1,1,,9.536,30.916,46.255,5,1,4,5,3,3,3,1,3,2,4,3,5,5,3,2,1,5,1,1,4,1,6,5,1,5,2,4,2,1,3,3,5,5,3,3,1,2,4,3,4,1,2,1,1,2,1,2,1,,2,1,,10,,2,1,2,27,7,1,"\I believe the purpose of this survey is to detect if a person believes global warming is caused more by human intervention"""," or is a result of natural occurrence and a naturally changing enviroment.\""	\""Interesting survey""",  I enjoyed taking it,3,3,3.75,2.875,3.083333333,3.272727273,4,1,0,-1.289550685,-0.999881603,
R_73yZO05NMuJvqXb,Live,Anonymous,,United States,0,6/22/15 9:00,6/22/15 9:04,1,-0.5,4,1,1,1,1,,1,0,0,50.854,0,1,4,6,5,3,2,1,7,7,6,6,1,1,5,5,1,6,5,6,6,6,3,4,5,5,2,5,5,1,5,6,6,7,3,3,7,6,7,2,6,1,1,1,1,2,1,2,1,4,5,3,,5,,4,1,2,21,2,1,opinions on climate change,no,1,1,7,7,4.5,6.25,4.833333333,5.272727273,5,1,0,0.134086132,0.527326094
R_d0WWKEdEnViyVrT,Live,Anonymous,,United States,0,6/22/15 9:02,6/22/15 9:12,1,0.5,4,1,1,1,1,1,,50.459,50.459,84.09,1,1,5,3,5,5,4,1,4,6,6,6,3,2,6,6,1,7,5,2,7,7,7,1,7,3,7,4,1,1,5,4,5,7,3,4,4,4,7,4,7,1,2,1,1,2,1,2,1,,10,10,,10,,10,1,1,27,4,1,gauging climate change awareness, ,1,1,5,6,4.5,5.625,4.833333333,4.909090909,4,1,0,0.134086132,0.249651967
R_bISOG9ogFaWsNIF,Live,Anonymous,,United States,0,6/16/15 10:21,6/16/15 10:31,1,0.5,4,1,1,1,1,1,,0,0,63.662,0,1,5,4,5,4,6,1,5,6,6,5,2,2,5,5,1,6,3,4,6,5,6,4,6,6,5,5,3,1,5,4,5,5,4,5,4,4,5,4,5,1,2,1,1,2,1,2,1,,2,5,,8,,4,1,2,27,3,1,To see what people's attitudes are towards climate change.,No,1,1,6,6,4.5,5.5,4.916666667,4.545454545,4,1,0,0.201878361,-0.02802216
R_3JcJu4c7lU4XjRb,Live,Anonymous,,United States,0,6/16/15 10:19,6/16/15 10:24,1,0.5,4,1,1,1,1,1,,0,0,47.357,0,1,3,3,3,3,5,1,5,4,5,4,4,3,6,4,1,6,5,2,5,2,6,3,6,3,2,3,2,1,5,5,5,5,2,2,2,2,5,3,4,1,2,1,1,2,2,2,2,,1,1,,,,,1,1,32,4,1,Global warming,No,1,1,4,5,3,4.625,3.75,3.636363636,2,1,0,-0.74721285,-0.722207476
R_afVIBXbKo7Tcufb,Live,Anonymous,,United States,0,6/16/15 10:12,6/16/15 10:20,1,0.5,4,1,1,1,1,1,,0,0,60.618,0,1,7,6,7,7,6,1,7,7,7,7,1,1,6,7,1,2,7,5,7,1,6,7,7,7,6,7,1,1,7,4,7,7,6,5,5,7,7,7,7,1,1,1,1,2,1,1,1,1,2,2,,5,8,3,1,2,22,2,1,To find how the general population feels about climate change and whether or not social and economic status plays a role in people's opinions on what should be done about it.,Thank you!,1,1,7,7,6.75,6.875,5.25,6.272727273,6,1,0,0.473047279,1.290929942
R_9GnZqM6XYaGdsPj,Live,Anonymous,,United States,0,6/22/15 8:52,6/22/15 9:00,1,0.5,4,1,1,1,1,1,,1.207,1.207,72.211,1,1,6,5,5,6,6,1,5,4,4,5,4,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,4,5,5,5,5,4,5,5,1,1,1,2,1,1,1,1,5,5,,5,6,6,6,1,1,37,3,1,I thinjk it is to measure how much people actually know about global change sand how we can best make changes so that the environment around us can be cleaner and more secure.,no,1,1,4,3,5.5,4.375,5,4.818181818,6,1,0,0.269670591,0.180233435
R_1FauPaZ8OkgQOd7,Live,Anonymous,,United States,0,6/22/15 8:56,6/22/15 9:02,1,0.5,4,1,1,1,1,1,,4.979,8.328,48.291,2,1,6,5,6,7,6,1,7,7,7,7,2,1,7,7,1,7,6,7,7,6,7,7,1,5,7,7,2,1,7,7,7,7,1,3,7,7,7,7,7,1,1,1,1,1,1,1,1,2,2,1,10,10,10,2,1,1,39,4,1,"\Race""", age," religious and socio-economic status and its impact on environmental change beliefs.\""	no""",6,7,6,6.875,5.75,6.090909091,7,1,0,0.879800655,1.152092878,
R_a2AJRxkhk3D7nDL,Live,Anonymous,,United States,0,6/16/15 9:53,6/16/15 9:57,1,-0.5,4,1,1,1,1,,1,6.452,41.541,78.674,3,1,7,7,7,7,7,1,7,7,7,7,1,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,5,2,2,4,7,4,2,1,1,32,1,1,i have no idea,no,1,1,7,7,7,7,7,6.454545455,7,1,0,1.896684096,1.429767005
R_5nGRDO9SrTdTHQp,Live,Anonymous,,United States,0,6/22/15 9:33,6/22/15 9:48,1,-0.5,4,1,1,1,1,,1,4.367,61.79,196.909,4,1,1,1,1,1,1,1,2,1,1,1,7,7,1,1,1,7,1,7,7,1,7,5,1,2,1,4,1,1,4,1,1,4,1,1,1,1,4,1,4,1,2,2,2,2,1,2,1,,,,,10,,2,1,1,37,4,1,How people form attitufes and determine morality of an action., ,1,1,1,1,1,1.125,3.666666667,2.090909091,2,1,0,-0.81500508,-1.902322514
R_6FIsh5eXDmH5ubH,Live,Anonymous,,United States,0,6/16/15 10:23,6/16/15 10:34,1,0.5,4,1,1,1,1,1,,0,0,491.059,0,1,4,5,5,5,5,1,5,5,3,3,5,6,4,5,1,5,4,5,5,3,3,5,5,4,4,5,4,1,5,3,4,4,5,4,4,3,3,6,6,1,2,2,2,2,2,2,2,,,,,,,,1,1,33,4,1,perception,none,1,1,3,2,4.75,3.75,4.333333333,4.272727273,0,1,0,-0.272667245,-0.236277754
R_6QCXCJBb3q1eKB7,Live,Anonymous,,United States,0,6/22/15 8:53,6/22/15 9:02,1,0.5,4,1,1,1,1,1,,0,0,60.677,0,1,7,6,6,7,5,1,7,7,7,6,4,1,7,7,1,7,7,7,7,7,7,7,7,7,6,7,7,1,6,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,2,1,1,1,1,2,10,,4,1,2,44,3,1,Measuring the consciousness of global warming.,It made me quantify a few aspects of how I thought of global warming.  I like that it made me think deeper.,1,1,4,7,6.5,6.5,6.916666667,6.909090909,6,1,0,1.828891867,1.776859663
R_bBi2OnqDN8Z68sd,Live,Anonymous,,United States,0,6/16/15 9:51,6/16/15 9:59,1,-0.5,4,1,1,1,1,,1,0,0,53.699,0,1,5,5,6,5,2,1,5,6,6,6,1,2,6,6,1,7,7,7,6,2,7,4,5,5,4,6,2,1,6,3,4,6,5,4,6,6,7,6,6,1,1,1,1,2,1,1,1,5,5,5,,10,10,8,1,2,53,2,1,It may be to see if the original reading persuades the survey taker or to see if there is a link between political beliefs and environmental stewardship.,no,1,1,7,6,5.25,6,5.166666667,5.363636364,6,1,0,0.405255049,0.596744625
R_9mlnW1wcq77PXAV,Live,Anonymous,,United States,0,6/22/15 9:06,6/22/15 9:14,1,0.5,4,1,1,1,1,1,,0.986,73.17,74.27,4,1,7,4,7,5,4,1,7,7,7,7,1,1,7,7,1,7,4,4,7,4,4,5,5,7,6,6,4,1,7,1,7,6,1,1,1,1,6,1,6,1,2,1,1,2,1,1,1,,1,2,,10,2,3,1,1,33,1,1,"\To understand people's beliefs and concerns regarding global warming and climate change"""," and if they believe humans are responsible. Also to determine how much people plan on taking responsibility for this.\""	None""",1,7,7,5.75,7,5.25,3.454545455,5,1,0,0.473047279,-0.861044539,
R_dj5OQh8lQ4S2zD7,Live,Anonymous,,United States,0,6/16/15 10:06,6/16/15 10:20,1,0.5,4,1,1,1,1,1,,0,0,52.069,0,1,5,6,6,5,6,1,6,6,5,5,5,2,5,5,1,6,4,4,5,5,7,7,7,7,4,6,5,1,5,6,5,6,4,5,4,6,6,4,6,1,2,1,1,2,2,2,1,,2,2,,,,1,1,1,23,3,1,Views of climate change and how to help,none at this time,1,1,3,6,5.5,5.125,5.583333333,5.181818182,3,1,0,0.744216196,0.457907562
R_eKve1AJ1vglsUjH,Live,Anonymous,,United States,0,6/16/15 10:10,6/16/15 10:22,1,-0.5,4,1,1,1,1,,1,0,0,122.275,0,1,5,7,5,3,2,1,5,7,6,7,2,3,5,5,1,7,7,6,7,1,1,1,1,1,1,4,1,1,2,4,4,7,2,2,6,6,1,6,6,1,1,1,1,1,1,1,1,10,10,10,10,10,5,8,1,2,41,4,1,To see how willing people are to make changes to prevent global warming.,No,1,1,6,5,5,5.75,3.166666667,4.181818182,7,1,0,-1.221758456,-0.305696286
R_bQqnVooW8ibn1U9,Live,Anonymous,,United States,0,6/16/15 9:50,6/16/15 9:55,1,0.5,4,1,1,1,1,1,,19.102,36.877,67.205,16,1,7,7,7,5,6,1,7,6,6,5,6,3,5,7,1,3,7,1,7,1,4,4,7,5,6,7,4,1,6,7,6,5,3,5,6,6,5,5,5,1,1,1,1,1,1,1,1,2,5,10,2,5,5,2,1,1,21,4,1,To see how we view global warming, ,1,1,2,5,6.5,5.375,4.666666667,5.363636364,7,1,0,-0.001498327,0.596744625
R_2os2e0LTVDL3IZD,Live,Anonymous,,United States,0,6/22/15 9:07,6/22/15 9:15,1,-0.5,4,1,1,1,1,,1,0,0,68.863,0,1,7,5,6,7,7,1,7,7,7,6,1,1,7,6,1,5,5,6,6,5,6,7,7,7,2,7,7,1,7,7,4,1,2,1,3,3,4,1,1,1,1,1,1,2,1,2,1,2,2,1,,10,,2,1,1,30,1,1,To see how people get swayed by scientific information on hot topic issues.,no,1,1,7,7,6.25,6.75,5.833333333,3.090909091,5,1,0,0.947592884,-1.138718666
R_7NU9NaGqhB8g6nb,Live,Anonymous,,United States,0,6/22/15 9:15,6/22/15 9:22,1,0.5,4,1,1,1,1,1,,0,0,77.84,0,1,7,7,7,7,7,1,7,7,7,7,4,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,5,6,4,5,10,5,1,1,2,31,3,1,It's trying to get people's attitudes on climate change and figure out what people want to do to address it.,No.,1,1,4,7,7,6.625,7,7,7,1,0,1.896684096,1.846278195
R_6FgXT0yw6B9Ia0t,Live,Anonymous,,United States,0,6/16/15 9:56,6/16/15 10:03,1,-0.5,4,1,1,1,1,,1,0,0,48.081,0,1,7,6,7,6,4,1,7,6,6,4,4,2,6,7,1,6,5,4,7,6,7,6,6,6,2,5,1,1,4,6,6,6,2,4,4,4,6,4,2,1,2,1,1,2,1,2,1,,3,5,,8,,1,1,1,25,3,1,Opinion on climate control,no other comments,1,1,4,6,6.5,5.75,5.083333333,4.363636364,4,1,0,0.33746282,-0.166859223
R_2uf0tvlN3SjGk6N,Live,Anonymous,,United States,0,6/22/15 9:02,6/22/15 9:08,1,0.5,4,1,1,1,1,1,,0,0,89.78,0,1,7,7,7,7,7,1,7,7,7,4,7,1,7,7,1,7,7,7,7,7,7,7,1,7,1,7,1,1,7,7,7,7,1,7,7,7,7,7,7,1,1,1,1,2,1,2,1,1,2,2,,5,,8,1,1,32,2,1,perceptions of climate change,n/a,1,1,1,7,7,5.875,5.5,6.454545455,5,1,0,0.676423967,1.429767005
R_4Izdu6ULL1bH53f,Live,Anonymous,,United States,0,6/16/15 10:05,6/16/15 10:13,1,0.5,4,1,1,1,1,1,,39.167,39.667,47.105,2,1,6,5,6,4,3,1,6,6,6,6,5,2,5,6,1,6,6,6,6,4,6,6,7,6,7,6,5,1,6,6,5,6,2,5,6,6,6,5,5,1,1,1,1,1,1,1,1,2,2,2,2,7,7,4,1,2,24,2,1,"\To see if the article at the beginning influenced what we'd say we'd do. /  / Please note that not everyone has a car""", can afford bottled water," or has AC.  Some of your questions assumed quite a bit of wealth.\""	see previous""",3,6,5.25,5.5,5.916666667,5.272727273,7,1,0,1.015385114,0.527326094,
R_9ZfM5AWZsdGKIvj,Live,Anonymous,,United States,0,6/16/15 9:51,6/16/15 9:59,1,0.5,4,1,1,1,1,1,,0,0,72.219,0,1,7,5,6,6,6,1,7,7,6,4,4,1,6,7,1,7,1,1,6,1,7,1,1,3,1,1,1,1,6,6,7,7,2,7,1,2,6,4,6,1,2,1,1,2,1,1,1,,1,1,,10,5,8,1,2,31,2,1,To see if reading the article prior to the questions influenced opinions about climate change.,No,1,1,4,7,6,6,2.583333333,4.909090909,5,1,0,-1.696304062,0.249651967
R_0lDCKskboFzGJGR,Live,Anonymous,,United States,0,6/22/15 9:15,6/22/15 9:21,1,-0.5,4,1,1,1,1,,1,15.444,24.099,49.139,3,1,1,1,1,1,1,1,5,1,1,1,1,7,1,1,1,1,4,1,1,6,7,1,1,4,1,1,1,1,1,1,1,7,1,1,1,4,1,4,1,1,2,2,2,2,2,2,2,,,,,,,,1,1,45,7,1,Energy conservation,Nope,1,1,7,1,1,2.25,2.416666667,2.090909091,0,1,0,-1.831888521,-1.902322514
R_8AKq6GTTwPGulhj,Live,Anonymous,,United States,0,6/16/15 10:33,6/16/15 10:47,1,-0.5,4,1,1,1,1,,1,241.874,281.821,303.92,2,1,7,7,7,7,6,1,7,7,7,7,1,1,7,7,1,7,7,7,7,7,7,6,7,7,7,7,6,1,7,7,7,7,4,2,2,7,7,4,4,1,1,1,1,2,1,2,1,2,5,1,,10,,8,1,2,60,1,1,How we feel about climate change and whether we think we can make a difference by making small changes in our lives.,no,1,1,7,7,7,7,6.833333333,5.272727273,5,1,0,1.761099637,0.527326094
R_ewIppmMEHkLjYMJ,Live,Anonymous,,United States,0,6/16/15 10:17,6/16/15 10:23,1,-0.5,4,1,1,1,1,,1,0,0,50.204,0,1,4,3,4,5,7,1,5,4,4,5,4,4,5,5,1,7,1,7,4,1,7,7,7,5,1,5,1,1,5,5,5,4,3,4,4,3,4,4,3,1,1,1,1,2,1,2,2,1,5,5,,5,,,1,2,40,2,1,"\The first article stated that there is little that individuals can do to combat global warming. That is probably a made up article""", or at least it is not what the researchers think. Therefore," that article was created to see if it would affect respondents' feelings on global warming.\""	None.""",4,4,4,4.5,4.416666667,4,4,1,0,-0.204875015,-0.444533349,
R_5jqPmFHW4q158vb,Live,Anonymous,,United States,0,6/16/15 10:35,6/16/15 10:45,1,0.5,4,1,1,1,1,1,,0,0,72.827,0,1,2,1,2,1,3,1,2,1,1,1,5,7,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,,1,1,,5,,,1,2,57,7,1,"\To convince me that climate change is caused by carbon emissions""", which it is not.  If there is a climate change going on, it is purely a naturally occurring cycle, and man has very little to do with it.  Read the REAL studies!  The facts and figures have been massively skewed by people with agendas for global power.  Wise up!  Stop trying to make people feel guilty for something they are not doing.  Stop,3,1,1.5,1.5,1.166666667,1.181818182,3,1,0,-2.848771961,-2.59650783
R_2rGQN5IdFTWjSaF,Live,Anonymous,,United States,0,6/16/15 10:22,6/16/15 10:31,1,-0.5,4,1,1,1,1,,1,0,0,51.443,0,1,6,3,7,5,5,1,7,7,7,7,1,1,7,6,1,7,6,3,5,2,7,3,7,4,4,7,7,1,7,7,7,7,2,5,4,4,7,2,6,1,1,1,1,2,1,1,1,2,5,2,,10,8,4,1,1,36,1,1,Perhaps to see how reading certain articles would change people's minds about climate,No,1,1,7,7,5.25,6.875,5.166666667,5.272727273,6,1,0,0.405255049,0.527326094
R_bOxjvwqF9s6a3kx,Live,Anonymous,,United States,0,6/16/15 9:58,6/16/15 10:11,1,0.5,4,1,1,1,1,1,,0,0,249.248,0,1,5,5,6,5,3,1,7,4,5,4,5,4,4,5,1,7,3,4,7,2,6,7,7,5,5,6,1,1,6,4,5,4,4,5,4,4,4,4,4,1,1,1,1,2,1,1,1,4,4,3,,8,3,6,1,2,28,3,1,people's perception of climate change after reading an article.,no,1,1,3,4,5.25,4.5,5,4.363636364,6,1,0,0.269670591,-0.166859223
R_9HwyfY6Ys64rxWt,Live,Anonymous,,United States,0,6/16/15 9:48,6/16/15 9:52,1,-0.5,4,1,1,1,1,,1,1.76,8.014,48.101,3,1,7,6,7,6,4,1,7,7,7,7,1,1,7,7,1,5,7,6,6,1,6,5,6,5,1,7,1,1,7,7,7,7,4,7,4,5,7,4,7,1,2,1,1,2,1,2,1,,3,4,,10,,8,1,1,28,2,1,perception of environmentalism,no,1,1,7,7,6.5,7,4.666666667,6,4,1,0,-0.001498327,1.082674347
R_0pvzV4KZgoxfLLv,Live,Anonymous,,United States,0,6/16/15 10:16,6/16/15 10:24,1,-0.5,4,1,1,1,1,,1,0,0,85.286,0,1,4,5,4,4,4,1,5,5,5,4,4,4,5,4,1,5,4,5,5,4,5,5,3,4,5,4,4,1,5,4,4,5,4,3,4,4,5,3,3,1,2,1,1,2,1,2,1,,7,7,,5,,8,1,1,20,5,1,I believe it was to see if we support helping with global warming and helping with other earth problems.,no,1,1,4,4,4.25,4.5,4.416666667,4,4,1,0,-0.204875015,-0.444533349
R_daOwFLRjvfFSFa5,Live,Anonymous,,United States,0,6/16/15 9:55,6/16/15 10:09,1,-0.5,4,1,1,1,1,,1,0,0,117.063,0,1,3,6,6,6,3,1,7,7,6,7,3,1,6,7,1,4,7,7,7,1,7,7,2,2,4,4,1,1,5,4,7,7,5,6,6,6,7,6,5,1,2,1,2,2,1,2,2,,1,,,10,,,1,2,46,3,1,BRING AWARENESS TO THE GLOBAL WARMING ISSUE. O GAUGE HOW IMPORTANT THE ISSUE IS TO THE PERSON BEING TESTED., ,1,1,5,7,5.25,6.5,4.416666667,5.818181818,2,1,0,-0.204875015,0.943837283
R_0udWCzhIevk2PIh,Live,Anonymous,,United States,0,6/16/15 10:02,6/16/15 10:14,1,-0.5,4,1,1,1,1,,1,0,0,91.79,0,1,6,7,7,6,5,1,6,7,7,7,2,1,6,7,1,7,4,7,7,3,7,5,5,7,7,7,3,1,5,3,7,7,3,7,3,6,7,6,6,1,1,1,1,2,1,1,1,5,5,10,,10,5,8,1,2,29,2,1,To see if people are more likely to be persuaded by a scientific article.,No,1,1,6,7,6.5,6.625,5.75,5.454545455,6,1,0,0.879800655,0.666163157
R_1ZCxlD021ir48vz,Live,Anonymous,,United States,0,6/22/15 9:13,6/22/15 9:20,1,0.5,4,1,1,1,1,1,,0,0,60.55,0,1,6,5,7,7,6,1,7,7,6,6,3,1,5,7,1,7,1,1,7,1,7,7,7,1,1,6,4,1,5,4,6,7,3,4,4,5,6,5,4,1,1,1,1,1,1,1,2,1,1,1,8,6,6,,1,2,49,3,1,analyzing beliefs about climate change and personal behaviors that impact climate change.,No,1,1,5,7,6.25,6.25,4.166666667,4.818181818,6,1,0,-0.408251703,0.180233435
R_6Ew2FGS2kjyXFMF,Live,Anonymous,,United States,0,6/16/15 9:55,6/16/15 10:06,1,-0.5,4,1,1,1,1,,1,0,0,97.251,0,1,7,7,6,6,3,1,6,7,6,6,6,2,6,6,1,6,4,4,5,2,5,6,4,5,3,6,2,1,6,3,6,6,2,5,3,6,6,2,6,1,1,1,1,1,1,1,1,3,3,3,5,10,10,5,1,2,39,4,1,To gauge people's awareness on the importance of how we as humankind can reduce the speed of global warming.  We in industrialized societies are too linked to our vehicles and using all the resources that make our vehicles and lives more convenient or better and creating what may be the demise of the human race.,no,1,1,2,6,6.5,5.625,4.333333333,4.636363636,7,1,0,-0.272667245,0.041396372
R_9ud0rYrBC0HDaUB,Live,Anonymous,,United States,0,6/16/15 10:25,6/16/15 10:36,1,0.5,4,1,1,1,1,1,,0,0,111.721,0,1,6,5,6,6,5,1,7,6,6,6,4,2,7,6,1,7,5,4,7,5,6,6,7,6,7,7,4,1,5,4,6,5,3,5,4,4,5,3,5,1,1,1,1,2,1,1,1,1,5,5,,10,10,4,1,2,47,2,1,This study was about whether or not I believe global warming is real and how willing I am to help stop the effects.,I have nothing to add.,1,1,4,6,5.75,6,5.916666667,4.454545455,6,1,0,1.015385114,-0.097440691
R_7VD6nLn2cwrpRn7,Live,Anonymous,,United States,0,6/22/15 9:13,6/22/15 9:22,1,0.5,4,1,1,1,1,1,,,,,,1,3,7,7,3,3,1,7,6,7,5,5,2,7,7,1,7,2,2,7,2,7,7,7,3,3,5,1,1,7,7,6,7,2,5,7,7,7,4,4,1,2,1,1,2,2,1,2,,6,,,,7,,1,1,25,3,1,"\It's probably political research for environmental points for candidates. Also"""," I'm not sure if there will be comments so I missed the question about bottlecap rebates but I would have selected $0.50.\""	\""I missed the question about bottlecap rebates but i would have selected $0.50"""," also your \\""social standing\""\"" scale question did not display the graphic.\""""",3,6,5,6,4.416666667,5.727272727,3,1,0,-0.204875015,0.874418752,
